Date,Building_Name,Energy_Consumption_kWh,Usage_Level
2023-03-18,Hostel Block,118.89,Low
2023-03-19,Hostel Block,83.43,Low
2023-03-20,Hostel Block,279.73,High
2023-03-21,Hostel Block,194.6,Low
2023-03-22,Hostel Block,267.85,Medium
2023-03-23,Hostel Block,388.39,High
2023-03-24,Hostel Block,282.98,Medium
2023-03-25,Hostel Block,60.33,Low
2023-03-26,Hostel Block,102.66,Low
2023-03-27,Hostel Block,224.83,Medium
2023-03-28,Hostel Block,154.94,Low
2023-03-29,Hostel Block,303.26,Medium
2023-03-30,Hostel Block,362.71,High
2023-03-31,Hostel Block,161.94,High
2023-04-01,Hostel Block,132.58,Low
2023-04-02,Hostel Block,122.73,Low
2023-04-03,Hostel Block,355.21,High
2023-04-04,Hostel Block,389.67,High
2023-04-05,Hostel Block,510.83,High
2023-04-06,Hostel Block,355.99,High
2023-04-07,Hostel Block,307.32,High
2023-04-08,Hostel Block,78.4,Low
2023-04-09,Hostel Block,112.18,Low
2023-04-10,Hostel Block,487.22,High
2023-04-11,Hostel Block,329.58,High
2023-04-12,Hostel Block,434.08,High
2023-04-13,Hostel Block,548.12,High
2023-04-14,Hostel Block,310.58,High
2023-04-15,Hostel Block,131.77,Low
2023-04-16,Hostel Block,134.75,Low
2023-04-17,Hostel Block,367.67,High
2023-04-18,Hostel Block,397.33,High
2023-04-19,Hostel Block,570.04,High
2023-04-20,Hostel Block,341.55,High
2023-04-21,Hostel Block,504.14,High
2023-04-22,Hostel Block,128.87,Low
2023-04-23,Hostel Block,89.45,Low
2023-04-24,Hostel Block,390.05,High
2023-04-25,Hostel Block,368.22,High
2023-04-26,Hostel Block,394.24,High
2023-04-27,Hostel Block,298.86,High
2023-04-28,Hostel Block,360.91,High
2023-04-29,Hostel Block,117.9,Low
2023-04-30,Hostel Block,64.45,Low
2023-05-01,Hostel Block,325.39,High
2023-05-02,Hostel Block,438.08,High
2023-05-03,Hostel Block,521.36,High
2023-05-04,Hostel Block,309.16,High
2023-05-05,Hostel Block,452.54,High
2023-05-06,Hostel Block,47.89,Low
2023-05-07,Hostel Block,72.03,Low
2023-05-08,Hostel Block,551.2,High
2023-05-09,Hostel Block,357.33,High
2023-05-10,Hostel Block,298.28,High
2023-05-11,Hostel Block,432.2,High
2023-05-12,Hostel Block,358.56,High
2023-05-13,Hostel Block,102.13,Low
2023-05-14,Hostel Block,59.56,Low
2023-05-15,Hostel Block,407.96,High
2023-05-16,Hostel Block,453.63,High
2023-05-17,Hostel Block,470.97,High
2023-05-18,Hostel Block,539.91,High
2023-05-19,Hostel Block,374.93,High
2023-05-20,Hostel Block,81.89,Low
2023-05-21,Hostel Block,89.99,Low
2023-05-22,Hostel Block,314.51,High
2023-05-23,Hostel Block,350.62,High
2023-05-24,Hostel Block,568.0,High
2023-05-25,Hostel Block,529.08,High
2023-05-26,Hostel Block,501.09,High
2023-05-27,Hostel Block,67.83,Low
2023-05-28,Hostel Block,88.3,Low
2023-05-29,Hostel Block,321.23,High
2023-05-30,Hostel Block,431.7,High
2023-05-31,Hostel Block,462.38,High
2023-06-01,Hostel Block,549.03,High
2023-06-02,Hostel Block,507.41,High
2023-06-03,Hostel Block,123.79,Low
2023-06-04,Hostel Block,134.71,Low
2023-06-05,Hostel Block,316.23,High
2023-06-06,Hostel Block,390.33,High
2023-06-07,Hostel Block,507.6,High
2023-06-08,Hostel Block,294.93,High
2023-06-09,Hostel Block,434.56,High
2023-06-10,Hostel Block,151.45,Low
2023-06-11,Hostel Block,119.61,Low
2023-06-12,Hostel Block,464.42,High
2023-06-13,Hostel Block,546.09,High
2023-06-14,Hostel Block,363.82,High
2023-06-15,Hostel Block,453.1,High
2023-06-16,Hostel Block,538.35,High
2023-06-17,Hostel Block,84.62,Low
2023-06-18,Hostel Block,60.51,Low
2023-06-19,Hostel Block,421.38,High
2023-06-20,Hostel Block,320.52,High
2023-06-21,Hostel Block,342.27,High
2023-06-22,Hostel Block,306.34,High
2023-06-23,Hostel Block,411.43,High
2023-06-24,Hostel Block,90.93,Low
2023-06-25,Hostel Block,110.51,Low
2023-06-26,Hostel Block,378.0,High
2023-06-27,Hostel Block,447.41,High
2023-06-28,Hostel Block,500.6,High
2023-06-29,Hostel Block,419.83,High
2023-06-30,Hostel Block,304.09,High
2023-07-01,Hostel Block,60.74,Low
2023-07-02,Hostel Block,80.09,Low
2023-07-03,Hostel Block,187.12,Low
2023-07-04,Hostel Block,284.16,High
2023-07-05,Hostel Block,234.83,Low
2023-07-06,Hostel Block,341.76,Low
2023-07-07,Hostel Block,366.84,Low
2023-07-08,Hostel Block,79.36,Low
2023-07-09,Hostel Block,71.18,Low
2023-07-10,Hostel Block,296.78,Low
2023-07-11,Hostel Block,332.18,Medium
2023-07-12,Hostel Block,372.65,Medium
2023-07-13,Hostel Block,167.89,Medium
2023-07-14,Hostel Block,353.95,High
2023-07-15,Hostel Block,150.37,Low
2023-07-16,Hostel Block,69.6,Low
2023-07-17,Hostel Block,203.88,Medium
2023-07-18,Hostel Block,240.45,Low
2023-07-19,Hostel Block,292.92,Medium
2023-07-20,Hostel Block,186.63,High
2023-07-21,Hostel Block,259.77,Low
2023-07-22,Hostel Block,104.55,Low
2023-07-23,Hostel Block,134.65,Low
2023-07-24,Hostel Block,252.18,High
2023-07-25,Hostel Block,338.8,High
2023-07-26,Hostel Block,309.04,Low
2023-07-27,Hostel Block,357.68,High
2023-07-28,Hostel Block,382.2,Medium
2023-07-29,Hostel Block,84.78,Low
2023-07-30,Hostel Block,107.51,Low
2023-07-31,Hostel Block,232.88,High
2023-08-01,Hostel Block,249.2,Medium
2023-08-02,Hostel Block,206.69,Medium
2023-08-03,Hostel Block,374.3,Low
2023-08-04,Hostel Block,234.43,Low
2023-08-05,Hostel Block,83.05,Low
2023-08-06,Hostel Block,119.36,Low
2023-08-07,Hostel Block,263.93,Medium
2023-08-08,Hostel Block,206.49,Low
2023-08-09,Hostel Block,374.36,Low
2023-08-10,Hostel Block,346.98,High
2023-08-11,Hostel Block,348.21,High
2023-08-12,Hostel Block,91.25,Low
2023-08-13,Hostel Block,116.93,Low
2023-08-14,Hostel Block,284.9,Low
2023-08-15,Hostel Block,325.55,High
2023-08-16,Hostel Block,257.87,Medium
2023-08-17,Hostel Block,221.69,Medium
2023-08-18,Hostel Block,264.37,High
2023-08-19,Hostel Block,83.68,Low
2023-08-20,Hostel Block,60.98,Low
2023-08-21,Hostel Block,258.08,High
2023-08-22,Hostel Block,346.99,High
2023-08-23,Hostel Block,388.28,High
2023-08-24,Hostel Block,226.96,High
2023-08-25,Hostel Block,344.49,Low
2023-08-26,Hostel Block,119.19,Low
2023-08-27,Hostel Block,62.71,Low
2023-08-28,Hostel Block,256.13,Medium
2023-08-29,Hostel Block,319.16,Medium
2023-08-30,Hostel Block,236.96,Low
2023-08-31,Hostel Block,244.97,Medium
2023-09-01,Hostel Block,274.37,High
2023-09-02,Hostel Block,69.29,Low
2023-09-03,Hostel Block,110.92,Low
2023-09-04,Hostel Block,205.73,High
2023-09-05,Hostel Block,164.73,High
2023-09-06,Hostel Block,220.85,High
2023-09-07,Hostel Block,222.01,Low
2023-09-08,Hostel Block,349.82,Medium
2023-09-09,Hostel Block,61.96,Low
2023-09-10,Hostel Block,136.27,Low
2023-09-11,Hostel Block,320.74,High
2023-09-12,Hostel Block,322.63,Low
2023-09-13,Hostel Block,233.21,Low
2023-09-14,Hostel Block,189.32,Medium
2023-09-15,Hostel Block,173.59,Low
2023-09-16,Hostel Block,107.93,Low
2023-09-17,Hostel Block,139.76,Low
2023-09-18,Hostel Block,297.81,High
2023-09-19,Hostel Block,296.29,High
2023-09-20,Hostel Block,207.66,Medium
2023-09-21,Hostel Block,381.92,Low
2023-09-22,Hostel Block,335.95,Medium
2023-09-23,Hostel Block,94.48,Low
2023-09-24,Hostel Block,67.47,Low
2023-09-25,Hostel Block,170.05,Medium
2023-09-26,Hostel Block,359.39,High
2023-09-27,Hostel Block,212.26,Medium
2023-09-28,Hostel Block,264.54,Medium
2023-09-29,Hostel Block,368.75,Medium
2023-09-30,Hostel Block,134.09,Low
2023-10-01,Hostel Block,77.87,Low
2023-10-02,Hostel Block,301.06,Medium
2023-10-03,Hostel Block,215.72,Low
2023-10-04,Hostel Block,341.74,Medium
2023-10-05,Hostel Block,193.14,Low
2023-10-06,Hostel Block,266.15,Medium
2023-10-07,Hostel Block,75.59,Low
2023-10-08,Hostel Block,124.69,Low
2023-10-09,Hostel Block,333.77,High
2023-10-10,Hostel Block,152.5,High
2023-10-11,Hostel Block,312.87,Low
2023-10-12,Hostel Block,321.29,Low
2023-10-13,Hostel Block,340.8,Low
2023-10-14,Hostel Block,99.17,Low
2023-10-15,Hostel Block,125.04,Low
2023-10-16,Hostel Block,319.69,Medium
2023-10-17,Hostel Block,323.03,Low
2023-10-18,Hostel Block,249.72,Low
2023-10-19,Hostel Block,259.71,High
2023-10-20,Hostel Block,307.79,Medium
2023-10-21,Hostel Block,83.04,Low
2023-10-22,Hostel Block,64.66,Low
2023-10-23,Hostel Block,332.21,Low
2023-10-24,Hostel Block,380.82,Medium
2023-10-25,Hostel Block,215.95,Low
2023-10-26,Hostel Block,177.94,High
2023-10-27,Hostel Block,274.97,Low
2023-10-28,Hostel Block,40.88,Low
2023-10-29,Hostel Block,106.49,Low
2023-10-30,Hostel Block,268.05,Low
2023-10-31,Hostel Block,329.07,Medium
2023-11-01,Hostel Block,235.03,Medium
2023-11-02,Hostel Block,242.17,Medium
2023-11-03,Hostel Block,229.85,Medium
2023-11-04,Hostel Block,60.09,Low
2023-11-05,Hostel Block,115.52,Low
2023-11-06,Hostel Block,251.31,Medium
2023-11-07,Hostel Block,273.94,Medium
2023-11-08,Hostel Block,206.03,Medium
2023-11-09,Hostel Block,190.22,Medium
2023-11-10,Hostel Block,161.46,Medium
2023-11-11,Hostel Block,125.41,Low
2023-11-12,Hostel Block,128.65,Low
2023-11-13,Hostel Block,173.99,Medium
2023-11-14,Hostel Block,197.47,Medium
2023-11-15,Hostel Block,236.75,Medium
2023-11-16,Hostel Block,212.47,Medium
2023-11-17,Hostel Block,172.6,Medium
2023-11-18,Hostel Block,56.78,Low
2023-11-19,Hostel Block,88.73,Low
2023-11-20,Hostel Block,172.31,Medium
2023-11-21,Hostel Block,223.25,Medium
2023-11-22,Hostel Block,236.95,Medium
2023-11-23,Hostel Block,196.51,Medium
2023-11-24,Hostel Block,210.89,Medium
2023-11-25,Hostel Block,94.86,Low
2023-11-26,Hostel Block,111.64,Low
2023-11-27,Hostel Block,269.32,Medium
2023-11-28,Hostel Block,150.58,Medium
2023-11-29,Hostel Block,245.48,Medium
2023-11-30,Hostel Block,234.0,Medium
2023-12-01,Hostel Block,252.29,Medium
2023-12-02,Hostel Block,103.54,Low
2023-12-03,Hostel Block,107.77,Low
2023-12-04,Hostel Block,167.94,Medium
2023-12-05,Hostel Block,178.56,Medium
2023-12-06,Hostel Block,145.24,Medium
2023-12-07,Hostel Block,276.26,Medium
2023-12-08,Hostel Block,161.59,Medium
2023-12-09,Hostel Block,110.2,Low
2023-12-10,Hostel Block,97.17,Low
2023-12-11,Hostel Block,276.02,Medium
2023-12-12,Hostel Block,248.79,Medium
2023-12-13,Hostel Block,158.45,Medium
2023-12-14,Hostel Block,187.67,Medium
2023-12-15,Hostel Block,144.2,Medium
2023-12-16,Hostel Block,42.4,Low
2023-12-17,Hostel Block,145.27,Low
2023-12-18,Hostel Block,192.8,Medium
2023-12-19,Hostel Block,152.6,Medium
2023-12-20,Hostel Block,242.97,Medium
2023-12-21,Hostel Block,247.64,Medium
2023-12-22,Hostel Block,181.91,Medium
2023-12-23,Hostel Block,72.84,Low
2023-12-24,Hostel Block,132.31,Low
2023-12-25,Hostel Block,240.26,Medium
2023-12-26,Hostel Block,260.58,Medium
2023-12-27,Hostel Block,167.42,Medium
2023-12-28,Hostel Block,292.63,Medium
2023-12-29,Hostel Block,242.0,Medium
2023-12-30,Hostel Block,84.41,Low
2023-12-31,Hostel Block,65.5,Low
2024-01-01,Hostel Block,276.68,Medium
2024-01-02,Hostel Block,145.39,Medium
2024-01-03,Hostel Block,244.01,Medium
2024-01-04,Hostel Block,266.59,Medium
2024-01-05,Hostel Block,246.81,Medium
2024-01-06,Hostel Block,93.3,Low
2024-01-07,Hostel Block,62.64,Low
2024-01-08,Hostel Block,202.23,Medium
2024-01-09,Hostel Block,217.32,Medium
2024-01-10,Hostel Block,275.14,Medium
2024-01-11,Hostel Block,248.48,Medium
2024-01-12,Hostel Block,198.21,Medium
2024-01-13,Hostel Block,64.33,Low
2024-01-14,Hostel Block,81.2,Low
2024-01-15,Hostel Block,216.12,Medium
2024-01-16,Hostel Block,169.73,Medium
2024-01-17,Hostel Block,257.99,Medium
2024-01-18,Hostel Block,188.09,Medium
2024-01-19,Hostel Block,180.55,Medium
2024-01-20,Hostel Block,122.95,Low
2024-01-21,Hostel Block,114.31,Low
2024-01-22,Hostel Block,133.79,Medium
2024-01-23,Hostel Block,126.5,Medium
2024-01-24,Hostel Block,231.8,Medium
2024-01-25,Hostel Block,243.96,Medium
2024-01-26,Hostel Block,150.64,Medium
2024-01-27,Hostel Block,79.83,Low
2024-01-28,Hostel Block,54.73,Low
2024-01-29,Hostel Block,171.65,Medium
2024-01-30,Hostel Block,239.98,Medium
2024-01-31,Hostel Block,223.25,Medium
2024-02-01,Hostel Block,350.36,Medium
2024-02-02,Hostel Block,206.49,Medium
2024-02-03,Hostel Block,63.72,Low
2024-02-04,Hostel Block,81.24,Low
2024-02-05,Hostel Block,244.5,Low
2024-02-06,Hostel Block,369.33,High
2024-02-07,Hostel Block,288.75,Low
2024-02-08,Hostel Block,176.97,Low
2024-02-09,Hostel Block,214.35,Medium
2024-02-10,Hostel Block,126.57,Low
2024-02-11,Hostel Block,117.37,Low
2024-02-12,Hostel Block,334.11,Low
2024-02-13,Hostel Block,212.58,Low
2024-02-14,Hostel Block,333.06,Low
2024-02-15,Hostel Block,279.49,Low
2024-02-16,Hostel Block,353.99,High
2024-02-17,Hostel Block,92.02,Low
2024-02-18,Hostel Block,97.26,Low
2024-02-19,Hostel Block,288.74,Low
2024-02-20,Hostel Block,392.88,Low
2024-02-21,Hostel Block,309.75,Low
2024-02-22,Hostel Block,300.09,High
2024-02-23,Hostel Block,371.27,Low
2024-02-24,Hostel Block,126.36,Low
2024-02-25,Hostel Block,44.14,Low
2024-02-26,Hostel Block,329.88,High
2024-02-27,Hostel Block,373.18,Low
2024-02-28,Hostel Block,314.56,High
2024-02-29,Hostel Block,187.43,High
2024-03-01,Hostel Block,169.86,Medium
2024-03-02,Hostel Block,117.08,Low
2024-03-03,Hostel Block,91.6,Low
2024-03-04,Hostel Block,265.93,Medium
2024-03-05,Hostel Block,278.77,High
2024-03-06,Hostel Block,366.76,Medium
2024-03-07,Hostel Block,172.87,High
2024-03-08,Hostel Block,413.54,Low
2024-03-09,Hostel Block,143.13,Low
2024-03-10,Hostel Block,95.13,Low
2024-03-11,Hostel Block,185.58,High
2024-03-12,Hostel Block,254.71,High
2024-03-13,Hostel Block,302.07,Medium
2024-03-14,Hostel Block,158.88,High
2024-03-15,Hostel Block,316.38,Medium
2024-03-16,Hostel Block,127.34,Low
2024-03-17,Hostel Block,91.31,Low
2024-03-18,Hostel Block,236.78,High
2024-03-19,Hostel Block,207.43,Medium
2024-03-20,Hostel Block,174.17,Medium
2024-03-21,Hostel Block,193.28,Low
2024-03-22,Hostel Block,310.31,High
2024-03-23,Hostel Block,126.46,Low
2024-03-24,Hostel Block,95.02,Low
2024-03-25,Hostel Block,204.44,Low
2024-03-26,Hostel Block,339.48,Medium
2024-03-27,Hostel Block,356.53,Medium
2024-03-28,Hostel Block,279.4,Low
2024-03-29,Hostel Block,375.63,High
2024-03-30,Hostel Block,67.56,Low
2024-03-31,Hostel Block,96.79,Low
2024-04-01,Hostel Block,530.2,High
2024-04-02,Hostel Block,333.11,High
2024-04-03,Hostel Block,331.19,High
2024-04-04,Hostel Block,358.13,High
2024-04-05,Hostel Block,506.82,High
2024-04-06,Hostel Block,131.64,Low
2024-04-07,Hostel Block,88.73,Low
2024-04-08,Hostel Block,495.24,High
2024-04-09,Hostel Block,390.09,High
2024-04-10,Hostel Block,402.51,High
2024-04-11,Hostel Block,569.93,High
2024-04-12,Hostel Block,476.03,High
2024-04-13,Hostel Block,123.99,Low
2024-04-14,Hostel Block,90.42,Low
2024-04-15,Hostel Block,356.12,High
2024-04-16,Hostel Block,444.81,High
2024-04-17,Hostel Block,305.22,High
2024-04-18,Hostel Block,499.97,High
2024-04-19,Hostel Block,435.8,High
2024-04-20,Hostel Block,68.41,Low
2024-04-21,Hostel Block,47.86,Low
2024-04-22,Hostel Block,556.67,High
2024-04-23,Hostel Block,382.22,High
2024-04-24,Hostel Block,474.63,High
2024-04-25,Hostel Block,472.81,High
2024-04-26,Hostel Block,476.57,High
2024-04-27,Hostel Block,71.61,Low
2024-04-28,Hostel Block,43.19,Low
2024-04-29,Hostel Block,391.29,High
2024-04-30,Hostel Block,466.3,High
2024-05-01,Hostel Block,285.52,High
2024-05-02,Hostel Block,453.12,High
2024-05-03,Hostel Block,486.1,High
2024-05-04,Hostel Block,112.55,Low
2024-05-05,Hostel Block,78.47,Low
2024-05-06,Hostel Block,457.44,High
2024-05-07,Hostel Block,319.53,High
2024-05-08,Hostel Block,456.6,High
2024-05-09,Hostel Block,337.47,High
2024-05-10,Hostel Block,502.08,High
2024-05-11,Hostel Block,60.32,Low
2024-05-12,Hostel Block,67.69,Low
2024-05-13,Hostel Block,294.33,High
2024-05-14,Hostel Block,399.58,High
2024-05-15,Hostel Block,520.92,High
2024-05-16,Hostel Block,339.84,High
2024-05-17,Hostel Block,282.0,High
2024-05-18,Hostel Block,108.85,Low
2024-05-19,Hostel Block,112.92,Low
2024-05-20,Hostel Block,297.56,High
2024-05-21,Hostel Block,365.82,High
2024-05-22,Hostel Block,532.96,High
2024-05-23,Hostel Block,381.82,High
2024-05-24,Hostel Block,396.84,High
2024-05-25,Hostel Block,79.7,Low
2024-05-26,Hostel Block,104.93,Low
2024-05-27,Hostel Block,447.45,High
2024-05-28,Hostel Block,413.87,High
2024-05-29,Hostel Block,511.37,High
2024-05-30,Hostel Block,501.5,High
2024-05-31,Hostel Block,543.23,High
2024-06-01,Hostel Block,130.93,Low
2024-06-02,Hostel Block,75.58,Low
2024-06-03,Hostel Block,297.77,High
2024-06-04,Hostel Block,410.26,High
2024-06-05,Hostel Block,476.08,High
2024-06-06,Hostel Block,427.93,High
2024-06-07,Hostel Block,438.95,High
2024-06-08,Hostel Block,85.27,Low
2024-06-09,Hostel Block,46.7,Low
2024-06-10,Hostel Block,537.08,High
2024-06-11,Hostel Block,540.77,High
2024-06-12,Hostel Block,311.44,High
2024-06-13,Hostel Block,521.07,High
2024-06-14,Hostel Block,303.37,High
2024-06-15,Hostel Block,54.86,Low
2024-06-16,Hostel Block,154.96,Low
2024-06-17,Hostel Block,306.58,High
2024-06-18,Hostel Block,523.23,High
2024-06-19,Hostel Block,506.36,High
2024-06-20,Hostel Block,550.97,High
2024-06-21,Hostel Block,321.15,High
2024-06-22,Hostel Block,117.54,Low
2024-06-23,Hostel Block,101.13,Low
2024-06-24,Hostel Block,346.32,High
2024-06-25,Hostel Block,545.7,High
2024-06-26,Hostel Block,378.88,High
2024-06-27,Hostel Block,316.76,High
2024-06-28,Hostel Block,331.84,High
2024-06-29,Hostel Block,86.08,Low
2024-06-30,Hostel Block,103.26,Low
2024-07-01,Hostel Block,384.14,High
2024-07-02,Hostel Block,293.24,High
2024-07-03,Hostel Block,369.14,High
2024-07-04,Hostel Block,182.26,High
2024-07-05,Hostel Block,218.53,Medium
2024-07-06,Hostel Block,99.18,Low
2024-07-07,Hostel Block,120.15,Low
2024-07-08,Hostel Block,189.87,Medium
2024-07-09,Hostel Block,218.44,High
2024-07-10,Hostel Block,348.3,Medium
2024-07-11,Hostel Block,223.57,Low
2024-07-12,Hostel Block,299.76,Medium
2024-07-13,Hostel Block,100.15,Low
2024-07-14,Hostel Block,75.89,Low
2024-07-15,Hostel Block,177.89,Medium
2024-07-16,Hostel Block,345.34,Low
2024-07-17,Hostel Block,291.03,High
2024-07-18,Hostel Block,222.2,High
2024-07-19,Hostel Block,280.85,Medium
2024-07-20,Hostel Block,126.19,Low
2024-07-21,Hostel Block,84.97,Low
2024-07-22,Hostel Block,204.23,High
2024-07-23,Hostel Block,388.2,Low
2024-07-24,Hostel Block,346.74,High
2024-07-25,Hostel Block,364.31,High
2024-07-26,Hostel Block,195.09,High
2024-07-27,Hostel Block,66.93,Low
2024-07-28,Hostel Block,83.17,Low
2024-07-29,Hostel Block,369.64,Medium
2024-07-30,Hostel Block,403.54,High
2024-07-31,Hostel Block,275.82,High
2024-08-01,Hostel Block,329.35,Low
2024-08-02,Hostel Block,278.38,Medium
2024-08-03,Hostel Block,119.17,Low
2024-08-04,Hostel Block,80.53,Low
2024-08-05,Hostel Block,315.71,High
2024-08-06,Hostel Block,217.79,Medium
2024-08-07,Hostel Block,353.87,Low
2024-08-08,Hostel Block,233.21,High
2024-08-09,Hostel Block,309.13,Low
2024-08-10,Hostel Block,145.75,Low
2024-08-11,Hostel Block,68.9,Low
2024-08-12,Hostel Block,370.81,Medium
2024-08-13,Hostel Block,189.16,Medium
2024-08-14,Hostel Block,192.61,High
2024-08-15,Hostel Block,305.67,Low
2024-08-16,Hostel Block,298.02,High
2024-08-17,Hostel Block,100.9,Low
2024-08-18,Hostel Block,67.36,Low
2024-08-19,Hostel Block,303.69,Low
2024-08-20,Hostel Block,311.54,Low
2024-08-21,Hostel Block,207.82,Low
2024-08-22,Hostel Block,155.77,Low
2024-08-23,Hostel Block,268.91,High
2024-08-24,Hostel Block,125.86,Low
2024-08-25,Hostel Block,122.93,Low
2024-08-26,Hostel Block,279.5,Medium
2024-08-27,Hostel Block,362.09,High
2024-08-28,Hostel Block,344.26,Medium
2024-08-29,Hostel Block,351.45,High
2024-08-30,Hostel Block,210.46,High
2024-08-31,Hostel Block,87.01,Low
2024-09-01,Hostel Block,85.18,Low
2024-09-02,Hostel Block,332.22,Low
2024-09-03,Hostel Block,395.61,Medium
2024-09-04,Hostel Block,384.76,Medium
2024-09-05,Hostel Block,212.52,Low
2024-09-06,Hostel Block,291.22,Medium
2024-09-07,Hostel Block,111.67,Low
2024-09-08,Hostel Block,119.31,Low
2024-09-09,Hostel Block,294.86,Medium
2024-09-10,Hostel Block,385.57,Low
2024-09-11,Hostel Block,174.35,Low
2024-09-12,Hostel Block,205.92,Medium
2024-09-13,Hostel Block,201.64,High
2024-09-14,Hostel Block,122.81,Low
2024-09-15,Hostel Block,148.67,Low
2024-09-16,Hostel Block,343.53,Medium
2024-09-17,Hostel Block,369.26,High
2024-09-18,Hostel Block,320.74,Low
2024-09-19,Hostel Block,375.33,High
2024-09-20,Hostel Block,203.71,Medium
2024-09-21,Hostel Block,63.88,Low
2024-09-22,Hostel Block,93.87,Low
2024-09-23,Hostel Block,264.31,Low
2024-09-24,Hostel Block,263.0,Low
2024-09-25,Hostel Block,305.42,Medium
2024-09-26,Hostel Block,277.08,High
2024-09-27,Hostel Block,284.76,Low
2024-09-28,Hostel Block,68.02,Low
2024-09-29,Hostel Block,112.64,Low
